Control Sense Id;Id equipment hauling;Id equipment loading;Id location dump;Id location load;Id polygon;Id material;Id crew hauling;Id crew loading;Hour hauling;Hour loading;Hour Dumping;Time loading;Time Dumping;Shift hauling;Shift loading;Id employee hauling;Id employee loading;Date cube hauling;Date cube loading;Ley Bloque Au;Ley Bloque Cu;Ley Bloque Sec;Ley Bloque CUSS;Ley Bloque OX;Ley Bloque AUPPM;Ley Bloque AGPPM;Ley Bloque MOPCT;Ley Bloque PBPCT;Ley Bloque FEPCT;Ley Bloque ZNPCT;Ley Bloque SPCT;Ley Bloque CAPCT;Ley Bloque HIGZN;Ley Bloque ASPPM;Ley Bloque REL;Ley Bloque RQD;Ley Bloque RMR;Ley Bloque IS;Ley Bloque MINZ;Ley Bloque KAOLI;Ley Bloque EXPCL;Ley Bloque TOTCL;Ley Bloque CPCT;Ley Bloque HUMC;Ley Bloque PIROF;Ley Bloque CLORI;Ley Bloque AP;Ley Bloque NP;Ley Bloque RECCU;Ley Bloque SPI;Ley Bloque BWI;Ley Bloque FP;Ley Bloque UCS;Ley Polígono Au;Ley Polígono Cu;Ley Polígono Sec;Ley Polígono CUSS;Ley Polígono OX;Ley Polígono AUPPM;Ley Polígono AGPPM;Ley Polígono MOPCT;Ley Polígono PBPCT;Ley Polígono FEPCT;Ley Polígono ZNPCT;Ley Polígono SPCT;Ley Polígono CAPCT;Ley Polígono HIGZN;Ley Polígono ASPPM;Ley Polígono REL;Ley Polígono RQD;Ley Polígono RMR;Ley Polígono IS;Ley Polígono MINZ;Ley Polígono KAOLI;Ley Polígono EXPCL;Ley Polígono TOTCL;Ley Polígono CPCT;Ley Polígono HUMC;Ley Polígono PIROF;Ley Polígono CLORI;Ley Polígono AP;Ley Polígono NP;Ley Polígono RECCU;Ley Polígono SPI;Ley Polígono BWI;Ley Polígono FP;Ley Polígono UCS;Es reportable-producción;Es reportable-tiempos;Toneladas de sensor;EFH cargado;Distancia real cargado;EFH Vacío (Km);EFH Cargado (Km);Velocidad Cargado (Km/h);Velocidad Vacío (Km/h);Toneladas de sensor cargadas;Ciclo Acarreo (8): Tiempo Cola en Descarga (s);Ciclo Acarreo (1): Tiempo Viajando Vacío (s);Ciclo Carguío (3): Tiempo Spot (s);Ciclo Acarreo (3): Tiempo Listo Para Cuadrarse (s);Ciclo Acarreo (10): Tiempo Listo Para Descarga (s);Tiempo queue en minutos total;Ciclo Acarreo (4): Tiempo Cuadrando (s);Ciclo Acarreo (5): Tiempo Cuadrado (s);Ciclo Acarreo (6): Tiempo Cargando (s);Ciclo Acarreo (7): Tiempo Acarreando (s);Ciclo Acarreo (0): Tiempo Total Ciclo (s);Ciclo Acarreo (11): Tiempo Descargando (s);Ciclo Acarreo (2): Tiempo Llegada (queue) (s);Ciclo Acarreo (9): Tiempo Retrocediendo (s);Ciclo Carguío (0): Tiempo Total Ciclo (s);Ciclo Carguío (2): Tiempo Hang (s);Toneladas de sensor reales;null;Toneladas Inpit Waste ;Toneladas Inpit Ore ;Toneladas Prime Ore ;Toneladas Medium Grade Rehandle ;Toneladas Prime Waste ;Toneladas Low Grade Rehandle ;Toneladas Medium Grade Crusher ;Toneladas Low Grade Crusher ;Toneladas Rehandle Ore ;Toneladas Rehandle Waste ;Toneladas Low Grade Stock ;Toneladas High Grade Crusher ;Toneladas Mineral To Pad Crusher ;Total Toneladas Without Inpit ;Toneladas Mineral To Pad Rehandle ;Toneladas Mineral To Pad Stock ;Toneladas High Grade Stock ;Toneladas Moved Stock ;Toneladas Moved Crusher ;Toneladas Moved Rehandle ;Toneladas High Grade Rehandle ;Toneladas Medium Grade Stock ;Toneladas Sterile Crusher ;Toneladas Sterile Rehandle ;Toneladas Sterile Stock ;Número de pases;Polígono HPGPS;Toneladas ROM To Crusher;Toneladas Mineral To Stock;Toneladas Stock Piles To Crusher;Toneladas Ore To Crusher;Distancia real vacío
583675;34;60;1421;617654;11717;4;;;3;2;3;2024-01-16 02:58:55.706;2024-01-16 03:04:56.263;2;2;20;107;2024-01-15;2024-01-15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;92.1;1.615;1.49639;3.465;1.615;16.028;20.1265;92.1;2.004;594.124;96.634139;91.268902;0;1.52114836666667;0.749098;4.616139;307.449861;342.056;1382.274;23.509;0;16.497;518.518;114.434;92.1;;;;0;;92.1;;;;;;;;;92.1;;;;92.1;;0;;;;;92.1;;;0;0;0;0;1.50801
583676;66;28;1438;617667;11723;2;;;3;2;3;2024-01-16 02:57:33.203;2024-01-16 03:01:21.242;2;2;116;85;2024-01-15;2024-01-15;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.66;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;99.5;0.85944;0.0031;1.855;0.85944;14.6475;19.4125;99.5;9.998;318.071;30.022;2.12;0;0.0353333333333333;21.898;6.004;174.056;182.031;788.197;38.009;0;36.01;227.624;23.546;99.5;;;;0;;;;;;;;;;;99.5;;;;0;;0;;;;;;6;11723;0;0;0;0;0.7483
583677;35;28;1301;617667;11721;3;;;3;3;3;2024-01-16 03:03:25.74;2024-01-16 03:09:03.813;2;2;112;85;2024-01-15;2024-01-15;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.33;3.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;91.7;1.445;1.21355;0.8925;1.445;14.6655;24.072;91.7;6.002;153.136861;60.019;2.257;0;0.0376166666666667;17.752;40.01;152.048;306.068;741.288861;38.012;0;26.003;352.537;140.47;91.7;;;;91.7;;;;;;;;91.7;;;91.7;;;;91.7;;0;;;;;;5;11721;0;91.7;0;0;1.0078
583678;36;28;1438;617667;11723;2;;;3;3;3;2024-01-16 03:07:10.802;2024-01-16 03:10:32.841;2;2;21;85;2024-01-15;2024-01-15;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.66;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;94.9;0.77444;0.69578;3.28416;0.77444;15.628;13.417;94.9;6.002;563.536848;105.033;0;0;0.102433333333333;0.042;227.852;120.029;164.032;1217.668848;98.024;6.146;32.005;225.062;0;94.9;;;;0;;;;;;;;;;;94.9;;;;0;;0;;;;;;5;11723;0;0;0;0;0.79092
583679;66;28;1301;617667;11721;3;;;3;3;3;2024-01-16 03:11:37.394;2024-01-16 03:16:45.45;2;2;116;85;2024-01-15;2024-01-15;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.33;3.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;102.3;1.30333;1.20385;2.99833;1.30333;16.108;19.943;102.3;6.001;513.892805;72.019;46.236;0;0.7706;23.78;2.003;188.053;276.046;1116.026805;34.006;0;26.009;266.592;6.52;102.3;;;;102.3;;;;;;;;102.3;;;102.3;;;;102.3;;0;;;;;;6;11721;0;102.3;0;0;1.27384
583680;31;59;1421;617654;11717;4;;;3;3;3;2024-01-16 03:15:09.462;2024-01-16 03:20:19.53;2;2;104;109;2024-01-15;2024-01-15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;97;1.37888;1.46419;2.12333;1.37888;18.2845;26.34;97;2;364.085;75.214623;14.153;0;0.235883333333333;0.195;60.866623;312.852377;292.066;1088.229;26.009;0;16.002;1197.907945;809.840945;0;;;;0;;97;;;;;;;;;97;;;;97;;0;;;;;97;;;0;0;0;0;1.45811
583681;34;59;1421;617654;11717;4;;;3;3;3;2024-01-16 03:20:55.963;2024-01-16 03:26:48.034;2;2;20;109;2024-01-15;2024-01-15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;90.3;1.56777;1.48997;1.21916;1.56777;16.378;28.9655;90.3;2;209.08042;72.3;72.213;0;1.20355;0.034;0.053;269.767;332.07;927.22242;24.004;0;18.001;346.501;4.434;90.3;;;;0;;90.3;;;;;;;;;90.3;;;;90.3;;0;;;;;90.3;;;0;0;0;0;0.06006
583682;35;28;1301;617667;11721;3;;;3;3;3;2024-01-16 03:27:14.149;2024-01-16 03:33:18.26;2;2;112;85;2024-01-15;2024-01-15;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.33;3.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;87.2;1.50166;1.21768;2.0475;1.50166;14.0945;16.721;87.2;2;351.1741;46.220017;18.306;0;0.3051;19.706;8.208017;183.865983;318.088;973.3781;28.007;0;44.023;297.779789;67.693789;87.2;;;;87.2;;;;;;;;87.2;;;87.2;;;;87.2;;0;;;;;;7;11721;0;87.2;0;0;0.06769
583683;31;59;1421;617654;11717;4;;;3;3;3;2024-01-16 03:32:09.716;2024-01-16 03:37:35.856;2;2;4;109;2024-01-15;2024-01-15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;97;1.46388;1.48428;0.99166;1.46388;17.616;30.4005;97;6.001;170.05;14.226;14.074;0;0.234566666666667;0.056;0.096;305.866;310.074;836.222;19.94;0;10.065;673.753;353.661;0;;;;0;;97;;;;;;;;;97;;;;97;;0;;;;;97;;;0;0;0;0;1.41483
583684;36;28;1438;617667;11723;2;;;3;3;3;2024-01-16 03:31:13.125;2024-01-16 03:34:23.158;2;2;21;85;2024-01-15;2024-01-15;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.66;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;90.1;0.75555;0.69475;0.92166;0.75555;15.9845;17.5415;90.1;4.001;158.042;36.943747;8.263;0;0.137716666666667;21.743;6.937747;147.102253;160.025;590.131;58.01;0;26.007;238.976;54.93;90.1;;;;0;;;;;;;;;;;90.1;;;;0;;0;;;;;;5;11723;0;0;0;0;0.70061
583685;66;28;1438;617667;11723;2;;;3;3;3;2024-01-16 03:34:51.629;2024-01-16 03:38:27.674;2;2;116;85;2024-01-15;2024-01-15;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.66;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;103.3;0.86888;0.74152;0.91;0.86888;14.914;17.748;103.3;4;156.066;6.467;0;0;0.0342;0.069;175.902;212.037;184.032;790.179;28.008;2.052;28.013;218.504;0;103.3;;;;0;;;;;;;;;;;103.3;;;;0;;0;;;;;;9;11723;0;0;0;0;0.72282
583687;36;28;1438;617667;11723;2;;;3;3;3;2024-01-16 03:44:37.303;2024-01-16 03:47:41.349;2;2;21;85;2024-01-15;2024-01-15;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.66;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;84.8;0.73666;0.70314;1.4875;0.73666;16.5745;14.15;84.8;8.001;254.421213;78.85532;0;0;0.1354;0.054;242.12932;147.78568;156.043;878.573213;42.013;8.124;20.002;226.641;0;84.8;;;;0;;;;;;;;;;;84.8;;;;0;;0;;;;;;5;11723;0;0;0;0;0.29659
583688;34;28;1301;617667;11721;3;;;3;3;3;2024-01-16 03:40:50.662;2024-01-16 03:46:50.741;2;2;20;85;2024-01-15;2024-01-15;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.33;3.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;101.3;1.60555;1.23357;0.75833;1.60555;13.302;33.095;101.3;2.001;130.018;4.618087;1.540132;0;0.0256688666666667;1.540132;1.537823;161.515913;340.071;678.236;22.005;0;18.007;359.033;192.899;101.3;;;;101.3;;;;;;;;101.3;;;101.3;;;;101.3;;0;;;;;;6;11721;0;101.3;0;0;1.03519
583689;31;59;1421;617654;11717;4;;;3;3;3;2024-01-16 03:46:15.901;2024-01-16 03:51:18.135;2;2;4;109;2024-01-15;2024-01-15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;97;1.36944;1.48574;0.88666;1.36944;18.721;33.6805;97;2;152.025;60.198;60.096;0;1.0016;0.102;0;269.857;290.059;812.149;27.835;0;10.175;846.185;516.13;0;;;;0;;97;;;;;;;;;97;;;;97;;0;;;;;97;;;0;0;0;0;1.40603
583690;66;28;1438;617667;11723;2;;;3;3;3;2024-01-16 03:48:19.818;2024-01-16 03:51:55.851;2;2;116;85;2024-01-15;2024-01-15;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.66;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;108.1;0.87833;0.73557;0.86333;0.87833;14.844;19.1385;108.1;4;148.021;10.475;0;0;0.167866666666667;0.036;185.922;212.04;186.03;808.134;36.01;10.072;26.003;222.515;0;108.1;;;;0;;;;;;;;;;;108.1;;;;0;;0;;;;;;2;11723;0;0;0;0;0.76984
583691;35;59;1421;617654;11717;4;;;3;3;3;2024-01-16 03:53:09.13;2024-01-16 03:58:29.212;2;2;112;109;2024-01-15;2024-01-15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;91;1.30333;1.47368;2.205;1.30333;18.1235;23.0665;91;24.002;378.11;47.726385;41.163738;0;0.6860623;0.843262;5.719385;332.368615;276.072;1106.293;28.006;0;20.008;413.229;33.134;91;;;;0;;91;;;;;;;;;91;;;;91;;0;;;;;91;;;0;0;0;0;
583692;34;28;1438;617667;11723;2;;;3;3;3;2024-01-16 03:53:54.808;2024-01-16 03:57:56.884;2;2;20;85;2024-01-15;2024-01-15;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.66;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;99.4;1.00111;0.75276;0.88083;1.00111;13.0405;21.64;99.4;2.001;150.920533;134.012;80.087;0;1.33478333333333;17.918;36.007;138.032;212.063;682.174;17.133467;0;28.012;334.99;62.946;99.4;;;;0;;;;;;;;;;;99.4;;;;0;;0;;;;;;5;11723;0;0;0;0;0.75676
583693;31;59;1421;617654;11717;4;;;4;4;4;2024-01-16 04:00:34.069;2024-01-16 04:05:46.162;2;2;4;109;2024-01-15;2024-01-15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;97;1.41666;1.48783;0.98;1.41666;18.086;31.389;97;2;168.033;52.787102;44.866188;0;0.7477698;3.435251;4.485663;323.286898;300.042;886.154;29.954;0;10.051;444.939;68.865;0;;;;0;;97;;;;;;;;;97;;;;97;;0;;;;;97;;;0;0;0;0;1.46266
583694;66;28;1301;617667;11721;3;;;4;3;4;2024-01-16 03:58:13.931;2024-01-16 04:03:19.974;2;2;116;85;2024-01-15;2024-01-15;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.33;3.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;99.3;1.30333;1.1935;1.4525;1.30333;16.0505;22.1765;99.3;2.002;248.975957;22.017;4.081;0;0.0680166666666667;15.936;2;172.032;276.036;777.066957;27.999;0;28.005;259.123;65.074;99.3;;;;99.3;;;;;;;;99.3;;;99.3;;;;99.3;;0;;;;;;7;11721;0;99.3;0;0;0.30714
583695;34;28;1301;617667;11721;3;;;4;4;4;2024-01-16 04:04:13.008;2024-01-16 04:09:43.049;2;2;20;85;2024-01-15;2024-01-15;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.33;3.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;90.9;1.445;1.19627;0.92166;1.445;14.2775;29.311;90.9;4;158.026;26.963106;2.972;0;0.0495333333333333;13.032;10.959106;181.106894;306.03;730.143;34.006;0;20.011;359.077;151.007;90.9;;;;90.9;;;;;;;;90.9;;;90.9;;;;90.9;;0;;;;;;7;11721;0;90.9;0;0;1.26068
583696;36;28;1301;617667;11721;3;;;4;4;4;2024-01-16 04:07:59.332;2024-01-16 04:13:35.532;2;2;21;85;2024-01-15;2024-01-15;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.33;3.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;96.3;1.45444;1.15741;1.20166;1.45444;13.842;22.553;96.3;4.001;206.052;83.819759;30.407;0;1.83603333333333;17.874;35.538759;142.504241;308.08;876.221;27.89;79.755;24.119;226.324;0;96.3;;;;96.3;;;;;;;;96.3;;;96.3;;;;96.3;;0;;;;;;5;11721;0;96.3;0;0;1.21666
583698;35;59;1421;617654;11717;4;;;4;4;4;2024-01-16 04:08:23.379;2024-01-16 04:14:09.469;2;2;112;109;2024-01-15;2024-01-15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;94.1;1.38833;1.48538;1.435;1.38833;17.545;26.4075;94.1;26.004;246.038;0.381;0.19;0;0.00316666666666667;0.116;0.075;187.67;294.076;800.183;20.004;0;26.01;469.31;281.259;94.1;;;;0;;94.1;;;;;;;;;94.1;;;;94.1;;0;;;;;94.1;;;0;0;0;0;1.46657
583699;31;59;1421;617654;11717;4;;;4;4;4;2024-01-16 04:14:18.215;2024-01-16 04:19:24.454;2;2;4;109;2024-01-15;2024-01-15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;97;1.36944;1.47868;0.8575;1.36944;18.741;38.179;97;8.001;146.969126;44.373;44.245;0;0.737416666666667;0.062;0.066;269.693;290.079;793.122126;25.848;0;8.159;354.836;40.77;0;;;;0;;97;;;;;;;;;97;;;;97;;0;;;;;97;;;0;0;0;0;
583700;34;28;1301;617667;11721;3;;;4;4;4;2024-01-16 04:16:19.107;2024-01-16 04:22:03.929;2;2;20;85;2024-01-15;2024-01-15;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.33;3.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;94.7;1.53;1.19162;0.875;1.53;13.4735;30.4475;94.7;4.001;150.025;54.007;2.318;0;0.0386333333333333;17.686;34.003;150.019;324.048;734.111;35.238;0;16.773;499.775;295.749;94.7;;;;94.7;;;;;;;;94.7;;;94.7;;;;94.7;;0;;;;;;6;11721;0;94.7;0;0;1.2593
583701;66;28;1301;617667;11721;3;;;4;4;4;2024-01-16 04:19:58.454;2024-01-16 04:24:52.673;2;2;116;85;2024-01-15;2024-01-15;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.33;3.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;100.1;1.275;1.21006;1.155;1.275;16.4555;24.2365;100.1;10.002;198.03;44.012;22.366;0;0.372766666666667;19.647;1.999;168.028;270.058;732.136;27.847;0;14.159;219.347;7.307;100.1;;;;100.1;;;;;;;;100.1;;;100.1;;;;100.1;;0;;;;;;6;11721;0;100.1;0;0;1.28545
583702;36;28;1301;617667;11721;3;;;4;4;4;2024-01-16 04:23:31.564;2024-01-16 04:28:33.631;2;2;21;85;2024-01-15;2024-01-15;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.33;3.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;86.1;1.29388;1.13497;1.17833;1.29388;15.2435;22.7565;86.1;8.002;202.04;89.088;0;0;0.0343833333333333;0.057;235.948;124.022;274.06;892.203;26.006;2.063;20.005;213.11;0;86.1;;;;86.1;;;;;;;;86.1;;;86.1;;;;86.1;;0;;;;;;4;11721;0;86.1;0;0;1.21756
583703;35;59;1421;617654;11717;4;;;4;4;4;2024-01-16 04:24:27.568;2024-01-16 04:30:35.64;2;2;112;109;2024-01-15;2024-01-15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;89.2;1.42611;1.48874;1.63333;1.42611;16.8355;28.5325;89.2;42.013;280.05;42.009;2.081;0;0.0346833333333333;0.104;39.824;310.048;302.058;1034.187;34.008;0;24.001;609.353;257.296;89.2;;;;0;;89.2;;;;;;;;;89.2;;;;89.2;;0;;;;;89.2;;;0;0;0;0;1.39308
583704;34;28;1301;617667;11721;3;;;4;4;4;2024-01-16 04:28:03.222;2024-01-16 04:33:09.286;2;2;20;85;2024-01-15;2024-01-15;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.33;3.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;87.2;1.36944;1.19274;0.945;1.36944;15.0145;31.694;87.2;2;161.97325;56.007;2.064;0;0.0344;0.037;53.906;118.023;290.059;660.133;18.06575;0;14.005;271.658;97.628;87.2;;;;87.2;;;;;;;;87.2;;;87.2;;;;87.2;;0;;;;;;4;11721;0;87.2;0;0;1.31627
583705;66;28;1301;617667;11721;3;;;4;4;4;2024-01-16 04:32:12.595;2024-01-16 04:36:42.643;2;2;116;85;2024-01-15;2024-01-15;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.33;3.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;90.6;1.16166;1.18217;1.00333;1.16166;17.6305;26.861;90.6;10.007;172.033;24.008;4.24;0;0.0706666666666667;17.765;2.003;190.037;246.039;688.131;32.005;0;14.002;249.373;35.328;90.6;;;;90.6;;;;;;;;90.6;;;90.6;;;;90.6;;0;;;;;;7;11721;0;90.6;0;0;1.27071
583707;31;59;1421;617654;11717;4;;;4;4;4;2024-01-16 04:35:53.268;2024-01-16 04:40:59.376;2;2;4;109;2024-01-15;2024-01-15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;97;1.31277;1.48904;0.89833;1.31277;18.5;33.005;97;18.019;154.025;3.94;3.822;0;0.0637;0.047;0.071;297.925;278.053;793.968;31.97;0;10.036;685.7;383.835;0;;;;0;;97;;;;;;;;;97;;;;97;;0;;;;;97;;;0;0;0;0;1.40246
583708;36;28;1301;617667;11721;3;;;4;4;4;2024-01-16 04:35:37.717;2024-01-16 04:40:49.756;2;2;21;85;2024-01-15;2024-01-15;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.33;3.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;82.9;1.34111;1.15055;1.00333;1.34111;14.859;27.038;82.9;6.001;172.042;51.990169;16.056;0;0.2676;17.952;17.982169;144.049831;284.036;766.127;86.006;0;22.002;205.122;9.082;82.9;;;;82.9;;;;;;;;82.9;;;82.9;;;;82.9;;0;;;;;;6;11721;0;82.9;0;0;1.2901
583709;35;28;1438;617667;11723;2;;;4;4;4;2024-01-16 04:39:21.739;2024-01-16 04:44:21.781;2;2;112;85;2024-01-15;2024-01-15;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.66;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;93.2;0.86888;0.73803;1.33;0.86888;14.566;19.334;93.2;2.001;228.024;77.400116;34.071;0;0.56785;19.939;23.390116;134.640884;184.028;774.109;34.002;0;114.013;224.022;11.981;93.2;;;;0;;;;;;;;;;;93.2;;;;0;;0;;;;;;5;11723;0;0;0;0;0.72316
583710;34;59;1421;617654;11717;4;;;4;4;4;2024-01-16 04:42:19.4;2024-01-16 04:47:45.576;2;2;20;109;2024-01-15;2024-01-15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;92.8;1.46388;1.48357;1.20166;1.46388;17.4795;33.908;92.8;1.999;206.039;46.015;16.096;0;0.268266666666667;0.101;29.818;324.06;310.055;922.177;19.887;0;14.122;386.132;16.057;92.8;;;;0;;92.8;;;;;;;;;92.8;;;;92.8;;0;;;;;92.8;;;0;0;0;0;1.468
583711;66;28;1438;617667;11723;2;;;4;4;4;2024-01-16 04:43:34.73;2024-01-16 04:48:24.807;2;2;116;85;2024-01-15;2024-01-15;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.66;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;99.7;0.81222;0.74085;1.28333;0.81222;15.783;21.715;99.7;2;220.059;36.004;18.054;0;0.3009;15.95;2;172.045;172.052;754.194;36.009;0;116.025;252.991;44.942;99.7;;;;0;;;;;;;;;;;99.7;;;;0;;0;;;;;;6;11723;0;0;0;0;0.76057
583712;31;59;1421;617654;11717;4;;;4;4;4;2024-01-16 04:50:23.43;2024-01-16 04:55:29.62;2;2;4;109;2024-01-15;2024-01-15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;97;1.30333;1.47957;0.99166;1.30333;18.3375;31.166;97;20.001;170.024;74.299487;67.240529;0;1.12067548333333;0.768471;6.290487;303.759513;276.038;878.127;23.854;0;10.151;484.03;105.971;0;;;;0;;97;;;;;;;;;97;;;;97;;0;;;;;97;;;0;0;0;0;1.44979
583713;36;28;1301;617667;11721;3;;;4;4;4;2024-01-16 04:48:19.835;2024-01-16 04:53:57.908;2;2;21;85;2024-01-15;2024-01-15;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.33;3.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;97.3;1.45444;1.20077;0.99166;1.45444;14.397;27.202;97.3;6.001;170.025;37.073215;2.184;0;0.0364;17.827;17.062215;154.957785;308.068;718.13;18.001;0;24.004;285.105;93.074;97.3;;;;97.3;;;;;;;;97.3;;;97.3;;;;97.3;;0;;;;;;6;11721;0;97.3;0;0;1.28373
583714;35;28;1438;617667;11723;2;;;4;4;4;2024-01-16 04:52:25.843;2024-01-16 04:56:15.877;2;2;112;85;2024-01-15;2024-01-15;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.66;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;96.3;0.91611;0.75835;1.505;0.91611;14.3605;20.931;96.3;8.002;258.048;82.016;28.169;0;0.469483333333333;19.842;34.005;140.02;194.026;738.12;28.002;0;28.006;246.008;23.972;96.3;;;;0;;;;;;;;;;;96.3;;;;0;;0;;;;;;5;11723;0;0;0;0;0.74135
583715;34;59;1421;617654;11717;4;;;5;4;5;2024-01-16 04:58:07.551;2024-01-16 05:03:19.601;2;2;20;109;2024-01-15;2024-01-15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;88.6;1.38833;1.47301;0.96833;1.38833;18.3205;33.9785;88.6;2.001;166.031;84.363;84.139;0;1.40231666666667;0.121;0.103;311.686;294.048;896.134;22.004;0;16.001;464.121;68.072;88.6;;;;0;;88.6;;;;;;;;;88.6;;;;88.6;;0;;;;;88.6;;;0;0;0;0;1.46302
